"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66"
"11",0.276788933395587,0.591421198719305,0.826492452830477,0.580521283233779,0.827033317177106,0.0864745362054756,0.276788933395587,0.406293847232609,0.623445029218761,0.305815582746329,0,0.437482828281405,0.759527894700886,0.801030238356774,0.602594790390368,0.353138735244031,0.915111463386497,0.340332667871489,0,0.853954187951545,0.562259346771307,0.601564601663616,1.01962732332563,0.421298351724135,0.262098361612867,1.03791124622537,0.534996611659416,0.317968951875191,0.354148446246338,1.07812552657719,0.865620479359593,0.99618229410687,0.50949168635916,0.284890618111553,0.831595412555494,1.12484499201804,0.860030955096606,0.740865947306955,0.132340102346084,0.615232592929128,0.162824338053919,0.423063098365673,0.482937764279655,0.545090084706783,0.159651164249819,0.810242079606777,0.885847491969963,0.352747255123687,0.368857573491286,0.637054410337443,0.799280111168353,0.821163981529567,0.860459373040568,0.900651666955129,0.797759018826441,0.873640336215287,0.536916520334018,0.205744421812022,0.0710445115835654,0.633985000288463,0.794987500240386,0.485397087588737,0.749096463674959,0.540197200790204,0.57150453563406,0.831275534655306
"12",0.423731647847602,0.575080365530203,0.771154119593298,0.391849616663267,0.721369150462362,0.0689169227126253,0.536797902054929,0.585282378621344,0.85896668771116,0.240343709946147,0.833985000288462,0,0.614866227938066,0.867696905023441,0.525794584160698,0.497800402006851,1.04844479671983,0.0673501675349495,0,0.709292521188724,0.591123307256381,0.611698141226619,1.07496565656281,0.37097251824657,0.111229401223948,0.959916246129213,0.760384730588811,0.417425824963836,0.494883867072254,1.13346385981437,1.08196131254869,0.763392087684891,0.55862272597024,0.239685824437377,0.75360041245934,1.06950665878086,0.899028455144683,0.901868447258877,0.171337602394162,0.692032799158798,0.10584080656903,0.545068098269519,0.401016518246596,0.316226124221709,0.302351661223634,0.676908746273444,0.991511658684707,0.38161121560876,0.537712565317018,0.692392743574622,0.615620944357455,0.899158981625721,0.727126039707235,0.438997500048077,1.06442568549311,0.556647836071056,0.254995274300959,0.244741921860099,0.0959822261317346,0.633985000288463,0.611328333429488,0.266216262285441,0.988093963723036,0.283664073686541,0.54383536901547,1.10927053475146
"13",0.259957629309623,0.50960849273002,0.642833286019579,0.571136039514926,0.615704983747618,0.346483504864817,0.458802901958775,0.863277378717499,0.580971687615006,0.113217670238912,0.900651666955129,0.304149494948072,0,0.74176565918269,0.476663544549617,0.325469568625441,0.660967924015802,0.394476207242184,0,0.948290021236801,0.479251846915538,0.115717109693652,0.614506283522242,0.421298351724135,0.0184082397053639,0.959916246129213,0.450794317937163,0.061435824771528,0.232143446342492,0.894466359766295,0.498302145737797,0.851520627344049,0.252958559255497,0.259952903563384,0.654571957314657,0.830509158732784,0.543038454952374,0.901868447258877,0.0192518617014938,0.319701965777388,0.064950610260085,0.533739764840031,0.246221311920772,0.582892790888376,0.253220621612553,0.704577912892034,0.663190825110988,0.314944548942094,0.411781319476268,0.661992124885612,0.472154071461118,1.1381564816738,0.888128539659158,0.794987500240386,0.670632979119207,0.484968669644775,0.212071528315978,0.166746921763944,0.0698277312798172,0.633985000288463,0.822656666858975,0.447594381407144,0.932755630485857,0.789328240401285,0.479449750037998,0.616020955288914
"14",0.0864035950492256,0.620285159204378,0.387026468322802,0.399233624077478,0.0959810315329666,0.185649466781497,0.0836941294160692,0.495959045095703,0.441728952118497,0.0574729054950347,0.412523127295972,0.482687621955581,0.545468109200979,0,0.638820771852389,0.383259542548488,0.464785629908932,0.0889205805712145,0,0.394581068733687,0.514323101026711,0.481034207010806,0.565375243911161,0.464113557665343,0.271037107309387,1.01525457936639,0.36659202421491,0.382652462315588,0.284412369530691,0.603926245936905,0.35552151573271,0.513752497098577,0.48182251974057,0.534021657722633,0.418283922899737,0.563842492066118,0.249428931074004,0.403606368036717,0.123292816605791,0.288106553221893,0,0.168811018951204,0.305125946679032,0.200388351428326,0.309455857253292,0.532247079510623,0.636716452358883,0.00537612272770941,0.529990599924247,0.415592537344952,0.574342396620183,0.50536627525182,0.593792706373901,0.716992500144231,0.543506939411972,0.526247217382046,0.546283683974499,0.339077755145355,0.060888985583298,0.661654166907052,0.505664166714744,0.275263548025734,0.788093963723036,0.404114335308079,0.252168934847735,0.451520627344049
"15",0.536797902054929,0.281064410145134,0.334437667234415,0.713854616567113,0.472238110851282,0.213150171531484,0.234842901189541,0.388442248635727,0.194581068733687,0.204117728484126,0.716992500144231,0.443690121907504,0.432401854993652,0.590856632278135,0,0.0374557042090725,0.0924547965275216,0,0,0.611030441966564,0.411368399945123,0.0834858476966743,0.216020955288914,0.253620073686515,0.0706086893654244,0.238997500048077,0.949056397159323,0.0769882956008441,0.230160290116222,0.584875947114646,0.306790487053089,0.414804174985166,0.402610739340668,0.0575095292046015,0.394541002218051,0.654252079414469,0.246291047496886,0.891734907695874,0.0523800261020319,0.202709465633156,0.15115414028698,0.410539971069702,0.169511565656504,0.173913978676221,0.355746904750178,0.465580412843957,0.226474372752105,0,0.273417406304948,0.506002124693304,0.149342629119114,0.7544973148629,0.543466872896337,0.583659166810898,0.290449653863987,0.336380756945049,0.202279853090426,0.0371227542799674,0.331053480242907,0.349674166522435,0.52319979377033,0.199211637640214,0.349096463674959,0.605029317790011,0.213211501315293,0.419947201225819
"16",0.347833444979152,0.173525627247895,0.165564595330311,0.278376930949242,0.308395618785164,0.0154300246219103,0.347833444979152,0.300760206998903,0.156778362552094,0.141991170758583,0.393342301992675,0.0612257489630899,0.0943358332852563,0.392541897041481,0,0,0.133333333333333,0,0,0.599702108537076,0.0444784842672896,0.0313047401629613,0.358699465825465,0.0422853196817893,0.0147271954922862,0.146942714452015,0.478463484555752,0.0655085461397712,0.145489511934371,0.236288034414921,0.0522004496600606,0.351595269795806,0.0872233709285115,0.0198331260220114,0.21482616142243,0.277995000096154,0.170217150674102,0.455018455336991,0.0251930640532183,0.167318333621796,0.0154300246219103,0.351235325379982,0.0481863880686701,0.0915067518090641,0.355741964149932,0.320918746081136,0.0943358332852563,0.057554585950506,0.0222567233767235,0.133333333333333,0.0281440716534262,0.434773362648248,0.315797706277747,0.266666666666667,0.0553783997528149,0.298857862148009,0.0323967540359916,0.0167799647362451,0.00875568983379725,0.133333333333333,0.316992500144231,0.201303333910258,0.183659166810898,0.431563612366944,0.109570557342456,0.252737407647797
"17",0.276788933395587,0.485757032004561,0.516902040178829,0.541523783185702,0.63204581693672,0.213150171531484,0.260683938716509,0.489301347088378,0.282709608392845,0.362799114231219,1.03398500028846,0.637482828281405,0.638717688663525,0.583494611301188,0.36359729034229,0.288353105335099,0,0.0657553627370059,0,0.83129752109257,0.957246847011692,0.477170014026801,0.769301489848066,0.498098557953805,0.206760028375688,0.720918746081136,0.866048897303555,0.330383539127389,0.565476779675825,0.866797193147705,0.57465194758624,0.847594381407144,0.664286892684984,0.227591115085367,0.645204793674176,0.885847491969963,0.289981169404389,0.913196780688365,0.126132808719986,0.501715934340575,0.213150171531484,0.492010812721534,0.277816724476266,0.25924259273682,0.348322830820331,0.943575412940111,0.591511658684707,0.138687469623779,0.419183406968851,0.532585037489183,0.650692198468627,0.809835648100079,0.993792706373901,0.850325833477565,0.75483527284146,0.806973669548621,0.507602155467718,0.339077755145355,0.0904107819471196,0.716992500144231,0.794987500240386,0.430058754351558,0.776765630293549,0.726137415290296,0.277168702348804,0.56460886798864
"18",0.0455935317715522,0.401104333901082,0.302075878756399,0.447914259307332,0.338904777517948,0.346483504864817,0.0972414575818512,0.483950889350203,0.340437529362992,0.319018532358313,0.684310833766027,0.437482828281405,0.491666434167736,0.173789489682147,0.330829070357576,0.358434144308415,0.238997500048077,0,0,0.583361275347974,0.49553062715174,0.288069929512327,0.582910870966748,0.345754992313849,0.0979579780838259,0.432790206421978,0.599382230636888,0.115219419726399,0.357584221286381,0.655468859718217,0.185533782993394,0.369559314795354,0.33716085297775,0.319163696111654,0.608150383336733,0.4,0.156647836071056,0.758401574362541,0.0748085370741971,0.178966544951471,0.220324103137257,0.302892648128688,0.315727970701633,0.169689841276392,0.402596896672064,0.42658291279588,0.386390618881318,0.0654755513524535,0.552178782323625,0.337597537248798,0.240580645342888,0.676502314766746,0.44913103961108,0.477995000096154,0.494375899800892,0.50979784414917,0.495569499068608,0.0213149727197094,0.0426671156364612,0.533333333333333,0.544661666762821,0.261203762525826,0.425446265523403,0.526267941771334,0.24657999428862,0.313494672151289
"19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"20",0.388209989355203,0.15982578616381,0.671697246504653,0.840980656274347,0.498712483603387,0.156617044427821,0.160540822736614,0.718615711954678,0.448833148148156,0.330753297294498,0.739649167003206,0.437482828281405,0.759527894700886,0.346778158942305,0.382327711264361,0.247474568529287,0.464785629908932,0.28608058845702,0,0,0.573587680200794,0.523569601567462,0.536511283426088,0.441565430850142,0.05077002818338,0.732247079510623,0.498730563681759,0.40097645173096,0.14282011281685,1.30579469319578,0.60396631245254,0.773525627247895,0.519625225922163,0.202969372078494,0.725931245840751,0.802839992114195,0.705235748770782,0.807532613973621,0.0555398961164145,0.519701965777387,0.0840409755979792,0.302144352284537,0.310606930898244,0.410561957506965,0.208782203860899,0.837911246225367,0.619180825303297,0.374507019579101,0.515055898458044,0.570387743670776,0.511151571509195,1.02116398152957,0.860459373040568,0.477995000096154,0.88076651868221,0.75784262993754,0.282664440919549,0.339077755145355,0.331053480242907,0.900651666955129,0.661654166907052,0.413717921162456,0.721427297056369,0.43453303407546,0.483375995974902,0.90927053475146
"21",0.219805401910697,0.620285159204378,0.367227873656393,0.541523783185702,0.221912277373717,0.0724147507055677,0.148446113384604,0.544639680325557,0.577045441678101,0.254272968965016,0.583659166810898,0.482687621955581,0.837522894797041,0.351899198745693,0.567501549841931,0.380469943884061,0.542780630005086,0.113709688559974,0,0.736961687807314,0,0.396443561860227,0.582910870966748,0.188468078786521,0.17396982195371,0.642923745984982,0.7880538972074,0.0637168724607222,0.434852911975648,0.944792193243859,0.376297145833951,0.557184794058792,0.327027313414746,0.361690824341223,0.504447386410996,0.55251415863663,0.409705121619041,0.885527614069775,0.148658949097923,0.448022799351106,0.098569245557485,0.495937058658439,0.247416105787256,0.339969044903394,0.491023327794146,0.676908746273444,1.08584749196996,0.206868808057118,0.264370120564655,0.520061910193211,0.429230325476136,0.660161481577644,0.44913103961108,0.767318333621796,0.564968812404463,0.725052423515562,0.490516932793358,0.047473373930519,0.0779961946949221,0.900651666955129,0.555990000192308,0.347051254495789,0.643432296960215,0.583120946775186,0.247516379503944,0.697942201321973
"22",0.0988071065021615,0.182035955000452,0.201104333901082,0.242923745984982,0.215704983747618,0.0207804149108767,0.377109811812525,0.307675729953517,0.338047941630024,0.103785939429185,0.511980000384617,0.131818661566661,0.457339569541821,0,0.225251457249343,0.049545540410043,0.515111463386496,0.145705112046928,0,0.642625854522058,0.526737688278908,0,0.139220749059244,0.177608229816631,0.0332744676434294,0.305664166714744,0.477268690689268,0.359697903993689,0.204005795264305,0.223873447162723,0.2791213204345,0.279149727447003,0.176118286510191,0,0.516483949168998,0.313516658588553,0.279081253918864,0.345878447066569,0.0783063650671394,0.302892648128688,0.213150171531484,0.625006188076307,0.196752314331131,0.315757639762111,0.117966185005849,0.528320833573719,0.20273145207042,0.0650471334084913,0.189215112582695,0.151635336311442,0,0.550571068925996,0.44913103961108,0.266666666666667,0.227709233134225,0.307516796459976,0.361447803375489,0.0143818332395477,0.0433934250433474,0.438997500048077,0.573525627247895,0.128320833573719,0.191889683178903,0.250535909286003,0.129009207593041,0.431275534655306
"23",0.345736647751448,0.117330458122791,0.493159119497144,0.640980656274347,0.43204581693672,0.133640499668658,0.0439767405363446,0.293227593025282,0.154817192763088,0.135107961175365,0.606315833669873,0.609813661662815,0.855058521852627,0.429894198841848,0.510968422738268,0.356276618821149,0.554108963434574,0.352747255123687,0,0.821163981529567,0.359527894700886,0.248284067104464,0,0.482843978587413,0.0203913959316339,0.393792706373901,0.976725563777913,0.274278829967688,0,0.561133026432961,0.80396631245254,0.851520627344049,0.369951059399728,0.0127649536629376,0.589866460436997,0.646849991921886,0.599571582056038,0.701868447258877,0.0606609359198032,0.60390425949964,0.0571601713391756,0.576213106443787,0.359737970509325,0.468289878477113,0.179151867453304,0.810242079606777,0.95251415863663,0.230273770760243,0.197703453897988,0.586728576859878,0.455813238272016,0.938156481673798,0.860459373040568,0.716992500144231,0.669438185252723,0.698578050763457,0.20040523690793,0.194416088382534,0.331053480242907,0.767318333621796,0.928320833573719,0.360660635614471,0.433298757397212,0.351525534219692,0.455706829356313,0.715477828377559
"24",0.0809846637829128,0.669416198815459,0.0842022937222529,0.145450029122607,0.362647698199633,0.0257820666778509,0.0809846637829128,0.146284878573267,0.418305909337001,0.086725217408435,0.545856460629305,0.399680122099812,0.404732688375062,0.353544396993404,0.642747017789293,0.369371028389359,0.458127931901607,0.101335167823412,0,0.533035441870409,0.531818661566661,0.198386651570861,0.438249204203927,0,0.273426695042355,0.64639958754066,0.274537238618848,0.16667157354231,0.47085073755086,0.56734032005906,0.384785487149244,0.440192293914561,0.513417932296065,0.302317705123365,0.247914259307332,0.630509158732784,0.182333846463376,0.525611367940563,0.352835337358901,0.199171571124578,0.0357530517646451,0.175446730521265,0.204176388260978,0.353668885987478,0.282466512950715,0.242923745984982,0.674519158540476,0.178833276447466,0.280093184390645,0.439335458026637,0.252206870235299,0.372032941918486,0.343466872896337,0.666666666666667,0.364968812404463,0.496576814458815,0.447959551799439,0,0.0441817874031334,0.367318333621796,0.256533127103663,0.385940214500092,0.960424797104447,0.290299785256602,0.437742784356764,0.222228248915013
"25",0.325121796895596,0.0795096718628264,0.178447667042107,0.458109851823235,0.233240610803205,0.0289747711221379,0.0313680264260094,0.236654399405983,0.0476163678444082,0.0710822866137165,0.462848960773536,0.200766375922522,0.496656947490086,0.120754190571426,0.300428451668566,0.362300696227113,0.37164459049016,0.0853542790501337,0,0.195775862600171,0.105704233230379,0.136412606763621,0.0826876219555807,0.0422853196817893,0,0.0553383332371792,0.473342444752363,0.139790769283506,0.0157625466377542,0.347073240933053,0.349714233038071,0.202709465633156,0.104758997984098,0.0569663685686425,0.380909634662106,0.42658291279588,0.405778875682137,0.448811161710892,0,0.3083736323479,0.004981708116379,0.158659399309829,0.185423980901644,0.39891374617729,0.114996218367569,0.231595412555494,0.36535716383279,0.0400189588949198,0.139017161275253,0.41318096317472,0.107635663437881,0.585642323037168,0.327126039707235,0.161002499951923,0.35483527284146,0.225555483911281,0.104132449111054,0.00357804936561616,0.331053480242907,0.450325833477565,0.12319979377033,0,0.24646164049356,0.241158931894236,0.0904801920045613,0.440192293914561
"26",0.389855187602913,0.297085365434048,0.626492452830477,0.839785862407863,0.827033317177106,0.10584080656903,0.215879155973793,0.55368696606585,0.359509814622515,0.429015376516659,0.950977500432694,0.476480328329482,0.89286122803422,0.516827944634521,0.515661044597694,0.437341028966284,0.915111463386496,0.174209128116177,0,0.759618354666289,0.401256846819384,0.519643355630557,0.603177950092754,0.145584399317175,0.125289186723856,0,0.84339223044458,0.341711872556876,0.481274485953572,1.02779969309963,1.03163547907113,0.679189793962638,0.441630225826009,0.0809643721746482,1.04292374598498,0.936173325447528,0.731710121522887,1.0465301140217,0.305865729593979,0.797696965873542,0.0662074570794689,0.619136852428769,0.287950264039269,0.766551957699274,0.479825520845697,0.943575412940111,0.885847491969963,0.13356642982039,0.395440486287166,0.864723576956032,0.187951777738865,1.1381564816738,0.860459373040568,0.900651666955129,1.0920948521117,0.78551179655613,0.472530901356546,0.128944215582352,0.331053480242907,0.422656666858975,0.689323333525642,0.431253548218042,0.92142729705637,0.693797613249544,0.328580789649078,0.897942201321973
"27",0.19166775083251,0.480744532244946,0.665489952878554,0.425726076907955,0.960366650510439,0.0906766871680402,0.353138735244031,0.532225093073359,0.725633354377826,0.607553503524168,0.486591881455221,0.421141995092303,0.500263315526803,0.918022738501005,0.786253957201265,0.403464568721595,0.965437296864061,0.556673501060591,0,0.83129752109257,0.718249346963615,0.684572101519385,1.02463982308524,0.184581899365252,0.12757023441305,0.881921246033059,0,0.290299785256602,0.26493365276447,1.37246135986245,1.08196131254869,0.99618229410687,0.415155853073904,0.263428745119062,1.1875854127478,1.2028399921142,0.965695121811349,0.78607074098113,0.0683829013125743,0.664363632540208,0.129674187216117,0.506070598221442,0.437732970605479,0.795415918184348,0.274254076661082,0.943575412940111,0.674519158540476,0.403073088601251,0.643376732031762,0.633128164400538,0.693615944453609,1.03249231495905,0.860459373040568,1.03398500028846,0.88076651868221,0.728978669452467,0.458921520237864,0.339077755145355,0.0362491624980529,0.500651666955129,0.744661666762821,0.458922714836632,0.854760630389703,0.544123446727109,0.555163702444958,0.925611367940562
